country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-12-2025 20:00:00","20.48891     ","85.84768     ",SO2,6,46,16
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-12-2025 20:00:00","20.48891     ","85.84768     ",CO,44,126,77
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-12-2025 20:00:00",21.643900,85.599355,PM10,72,220,136
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-12-2025 20:00:00",21.643900,85.599355,SO2,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","13-12-2025 20:00:00",22.220833,84.809444,CO,42,102,59
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","13-12-2025 20:00:00",22.220833,84.809444,OZONE,5,7,6
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","13-12-2025 20:00:00",27.554793,76.611536,PM10,74,149,108
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","13-12-2025 20:00:00",23.555190,74.440010,CO,13,88,35
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-12-2025 20:00:00",20.9360711,85.1707021,CO,64,115,84
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","13-12-2025 20:00:00",22.24500000,84.88111111,CO,36,57,41
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","13-12-2025 20:00:00",28.108988,75.386577,OZONE,6,128,81
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-12-2025 20:00:00",26.268249,73.0193853,PM2.5,44,363,158
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-12-2025 20:00:00",26.268249,73.0193853,NH3,11,80,37
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-12-2025 20:00:00",26.268249,73.0193853,SO2,2,35,13
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-12-2025 20:00:00",26.268249,73.0193853,OZONE,7,94,59
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.295810,73.082283,PM2.5,15,302,102
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.295810,73.082283,SO2,4,11,7
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.295810,73.082283,OZONE,9,96,70
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,NO2,10,76,43
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,OZONE,3,132,89
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,PM10,71,188,112
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","13-12-2025 20:00:00",26.912329,70.909168,NO2,17,108,49
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","13-12-2025 20:00:00",26.912329,70.909168,CO,20,106,44
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,PM10,67,500,172
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,SO2,1,5,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,CO,26,130,64
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","13-12-2025 20:00:00",24.588397,76.172782,PM2.5,35,319,114
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","13-12-2025 20:00:00",24.588397,76.172782,CO,14,158,29
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","13-12-2025 20:00:00",25.339605,74.618883,CO,2,143,40
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.194909,76.862296,NO2,24,76,50
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.207266,76.829265,PM10,165,500,272
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","13-12-2025 20:00:00",28.207266,76.829265,CO,42,168,72
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","13-12-2025 20:00:00",28.018792,73.292658,NH3,10,26,14
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,NO2,15,108,46
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,SO2,3,11,7
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","13-12-2025 20:00:00",26.506177,77.025989,SO2,4,11,6
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-12-2025 20:00:00",25.164090,75.858137,PM2.5,33,345,183
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-12-2025 20:00:00",25.164090,75.858137,PM10,61,276,149
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","13-12-2025 20:00:00",25.164090,75.858137,NO2,28,119,61
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-12-2025 20:00:00",26.843698,75.766894,NO2,18,147,84
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-12-2025 20:00:00",26.843698,75.766894,SO2,5,12,8
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-12-2025 20:00:00",26.843698,75.766894,OZONE,10,305,157
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-12-2025 20:00:00",26.9164092,75.7994901,NO2,51,98,73
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-12-2025 20:00:00",26.9164092,75.7994901,SO2,15,18,16
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","13-12-2025 20:00:00",25.435774,75.644272,PM2.5,57,210,92
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","13-12-2025 20:00:00",25.435774,75.644272,OZONE,19,129,92
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","13-12-2025 20:00:00",24.892047,74.623527,NH3,7,14,11
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","13-12-2025 20:00:00",26.895552,76.334753,NO2,12,125,50
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,PM10,73,197,117
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","13-12-2025 20:00:00",26.699557,77.898881,NO2,37,105,63
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-12-2025 20:00:00",29.610750,74.283608,PM2.5,48,157,86
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-12-2025 20:00:00",29.610750,74.283608,PM10,119,237,168
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","13-12-2025 20:00:00",25.747299,71.393989,PM10,38,235,98
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","13-12-2025 20:00:00",27.215415,77.50873,NO2,33,113,69
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,NH3,11,69,32
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,CO,20,166,110
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-12-2025 20:00:00",25.196024,75.855668,PM10,80,345,158
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-12-2025 20:00:00",25.196024,75.855668,NO2,31,114,64
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-12-2025 20:00:00",25.196024,75.855668,CO,20,133,52
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","13-12-2025 20:00:00",25.14389,75.821256,CO,34,111,62
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","13-12-2025 20:00:00",25.14389,75.821256,OZONE,1,17,13
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-12-2025 20:00:00",27.213494,73.734444,NO2,16,122,55
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-12-2025 20:00:00",27.213494,73.734444,NH3,12,24,17
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","13-12-2025 20:00:00",27.213494,73.734444,SO2,3,27,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",PM2.5,91,246,155
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",PM10,90,173,121
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",NH3,7,21,12
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,CO,30,46,35
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","13-12-2025 20:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","13-12-2025 20:00:00",10.942451,76.978996,OZONE,4,42,24
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","13-12-2025 20:00:00",11.6829898,79.7532099,NH3,5,5,5
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","13-12-2025 20:00:00",11.7637683,79.7499835,NO2,4,19,10
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","13-12-2025 20:00:00",10.358535,77.984321,NO2,NA,NA,NA
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","13-12-2025 20:00:00",26.159933,75.780517,PM2.5,67,346,158
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","13-12-2025 20:00:00",24.5886166,73.6321397,PM10,75,216,126
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","13-12-2025 20:00:00",24.5886166,73.6321397,NH3,2,23,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","13-12-2025 20:00:00",24.5886166,73.6321397,OZONE,1,91,50
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","13-12-2025 20:00:00",11.06825,79.07033,PM2.5,46,80,64
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","13-12-2025 20:00:00",11.06825,79.07033,PM10,51,92,73
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","13-12-2025 20:00:00",11.06825,79.07033,NO2,9,9,9
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","13-12-2025 20:00:00",13.0664,"80.2112 ",NH3,1,2,1
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,CO,39,51,41
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","13-12-2025 20:00:00",13.164544,80.26285,PM10,96,172,133
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","13-12-2025 20:00:00",13.164544,80.26285,NO2,8,24,17
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","13-12-2025 20:00:00",13.164544,80.26285,CO,11,72,27
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","13-12-2025 20:00:00",12.9533,80.2357,SO2,2,9,5
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","13-12-2025 20:00:00",12.9533,80.2357,CO,30,64,42
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","13-12-2025 20:00:00",13.1036,80.2909,PM2.5,18,81,41
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,PM2.5,28,54,41
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","13-12-2025 20:00:00",27.608912,75.153302,NH3,10,19,15
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,PM2.5,28,167,58
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,CO,20,48,29
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,OZONE,3,97,76
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,PM2.5,53,117,74
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","13-12-2025 20:00:00",25.036360,73.883502,NH3,10,19,13
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","13-12-2025 20:00:00",26.031443,76.359327,PM2.5,30,306,97
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","13-12-2025 20:00:00",26.031443,76.359327,CO,8,122,42
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","13-12-2025 20:00:00",9.865935,78.022669,NO2,7,7,7
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","13-12-2025 20:00:00",9.865935,78.022669,NH3,9,9,9
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","13-12-2025 20:00:00",9.865935,78.022669,SO2,36,38,37
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","13-12-2025 20:00:00",24.041198,74.780702,SO2,5,19,10
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-12-2025 20:00:00",13.1278,80.2642,PM2.5,69,356,163
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.5316895,78.218939,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,NO2,9,16,12
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,NH3,2,3,3
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,SO2,8,11,9
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,CO,9,48,16
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,OZONE,18,29,28
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-12-2025 20:00:00",17.544899,78.486949,PM10,79,93,85
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","13-12-2025 20:00:00",11.4068288,76.7138973,PM2.5,22,195,62
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,PM10,48,136,81
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,NH3,2,3,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,CO,29,40,31
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","13-12-2025 20:00:00",9.36399,78.831977,NH3,1,1,1
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","13-12-2025 20:00:00",9.559382,77.948828,SO2,26,26,26
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-12-2025 20:00:00",17.540891,78.358528,OZONE,43,57,54
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","13-12-2025 20:00:00",17.460103,78.334361,PM2.5,8,145,77
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-12-2025 20:00:00",17.518400,78.278777,PM2.5,45,158,95
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","13-12-2025 20:00:00",11.679111,78.125052,CO,12,13,12
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","13-12-2025 20:00:00","8.816428 ",78.099039,SO2,5,18,11
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","13-12-2025 20:00:00",11.0973603,77.3228673,OZONE,3,3,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","13-12-2025 20:00:00",27.106972,78.000111,PM2.5,94,371,222
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","13-12-2025 20:00:00",27.106972,78.000111,NO2,18,18,18
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","13-12-2025 20:00:00",27.106972,78.000111,SO2,13,63,32
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","13-12-2025 20:00:00",27.19865833,78.00598056,PM10,112,374,214
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","13-12-2025 20:00:00",27.19865833,78.00598056,NO2,6,18,11
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","13-12-2025 20:00:00",27.169338,78.03582,PM2.5,82,332,177
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,NO2,41,42,42
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-12-2025 20:00:00",23.8175497,91.2726974,NO2,13,13,13
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-12-2025 20:00:00",23.8175497,91.2726974,OZONE,2,4,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-12-2025 20:00:00",27.23711,78.01936,SO2,67,87,77
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,PM2.5,174,310,250
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,NO2,16,18,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,CO,21,101,33
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,NO2,10,12,11
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,SO2,10,16,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,OZONE,18,28,26
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,CO,25,65,29
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","13-12-2025 20:00:00",28.964949,77.278761,PM10,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","13-12-2025 20:00:00",28.964949,77.278761,NH3,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","13-12-2025 20:00:00",28.964949,77.278761,OZONE,4,92,62
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","13-12-2025 20:00:00",28.38910936,79.42963708,PM10,61,187,128
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","13-12-2025 20:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-12-2025 20:00:00",28.406963,77.849831,PM2.5,187,416,319
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-12-2025 20:00:00",28.406963,77.849831,NO2,28,176,73
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","13-12-2025 20:00:00",26.766433,80.927299,NO2,21,22,22
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","13-12-2025 20:00:00",26.766433,80.927299,NH3,6,21,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","13-12-2025 20:00:00",26.868120,81.005119,PM10,55,310,126
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","13-12-2025 20:00:00",26.868120,81.005119,CO,29,36,35
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","13-12-2025 20:00:00",26.906111,80.948222,SO2,5,24,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","13-12-2025 20:00:00",26.906111,80.948222,CO,23,114,47
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","13-12-2025 20:00:00",26.906111,80.948222,OZONE,10,78,61
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-12-2025 20:00:00",26.90723,80.98579,NH3,5,5,5
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,PM10,302,468,413
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,OZONE,3,122,60
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-12-2025 20:00:00",28.557054,77.453663,CO,25,134,62
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","13-12-2025 20:00:00",28.725645,77.749675,PM10,NA,NA,NA
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","13-12-2025 20:00:00",25.4547,78.6039,PM10,38,115,75
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","13-12-2025 20:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.999264,77.7590354,CO,18,138,74
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.9535882,77.7622941,NO2,8,61,22
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","13-12-2025 20:00:00",28.9535882,77.7622941,SO2,4,9,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","13-12-2025 20:00:00",29.063510,77.709723,NO2,20,93,45
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","13-12-2025 20:00:00",29.063510,77.709723,SO2,5,23,11
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","13-12-2025 20:00:00",28.83526,78.74460,PM10,81,246,145
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-12-2025 20:00:00",27.168897,78.376960,OZONE,4,5,5
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.646233,77.358075,PM2.5,370,500,416
